ain,address,useType,assessed,yearBuilt,beds,baths,bldg,lot,taxStatus,latitude,longitude
8457-029-142,"238 LOCKHART WAY, WEST COVINA CA 91790-0000",Condominium,775880,2023,3,3,1791,15742,CURRENT,34.07404806,-117.92747302
8457-029-143,"236 LOCKHART WAY, WEST COVINA CA 91790-0000",Condominium,705341,2023,3,3,1497,15742,CURRENT,34.07404806,-117.92747302
8457-029-144,"232 LOCKHART WAY, WEST COVINA CA 91790-0000",Condominium,661644,2023,2,3,1216,15742,CURRENT,34.07404806,-117.92747302
8457-029-145,"230 LOCKHART WAY, WEST COVINA CA 91790-0000",Condominium,653321,2023,2,3,1216,15742,CURRENT,34.07404806,-117.92747302
8457-029-146,"262 LOCKHART WAY, WEST COVINA CA 91790-2234",Condominium,662476,2023,2,3,1216,13509,CURRENT,34.07423892,-117.92749779
8457-029-147,"260 LOCKHART WAY, WEST COVINA CA 91790-2234",Condominium,634594,2023,2,3,1216,13509,CURRENT,34.07423892,-117.92749779
8457-029-148,"266 LOCKHART WAY, WEST COVINA CA 91790-2234",Condominium,699931,2023,3,3,1497,13509,CURRENT,34.07423892,-117.92749779
8457-029-149,"268 LOCKHART WAY, WEST COVINA CA 91790-0000",Condominium,757153,2023,3,3,1791,13509,CURRENT,34.07423892,-117.92749779
8457-029-150,"270 LOCKHART WAY, WEST COVINA CA 91790-0000",Condominium,678290,2023,3,3,1497,13509,CURRENT,34.07423892,-117.92749779
8457-029-151,"272 LOCKHART WAY, WEST COVINA CA 91790-0000",Condominium,751951,2023,3,3,1791,13509,CURRENT,34.07423892,-117.92749779
8457-029-152,"276 LOCKHART WAY, WEST COVINA CA 91790-2234",Condominium,682244,2023,3,3,1497,13509,CURRENT,34.07423892,-117.92749779
8457-029-153,"278 LOCKHART WAY, WEST COVINA CA 91790-0000",Condominium,750910,2023,3,3,1791,13509,CURRENT,34.07423892,-117.92749779
8457-029-154,"280 LOCKHART WAY, WEST COVINA CA 91790-0000",Condominium,673088,2023,3,3,1497,13509,CURRENT,34.07423892,-117.92749779
8457-029-155,"282 LOCKHART WAY, WEST COVINA CA 91790-0000",Condominium,755072,2023,3,3,1791,13509,CURRENT,34.07423892,-117.92749779
8457-029-156,"286 LOCKHART WAY, WEST COVINA CA 91790-0000",Condominium,755366,2023,3,3,1791,15750,CURRENT,34.07436249,-117.92683053
8457-029-157,"288 LOCKHART WAY, WEST COVINA CA 91790-2234",Condominium,669621,2023,3,3,1497,15750,CURRENT,34.07436249,-117.92683053
8457-029-158,"290 LOCKHART WAY, WEST COVINA CA 91790-0000",Condominium,674927,2023,3,3,1497,15750,CURRENT,34.07436249,-117.92683053
8457-029-159,"292 LOCKHART WAY, WEST COVINA CA 91790-2234",Condominium,739660,2023,3,3,1791,15750,CURRENT,34.07436249,-117.92683053
8457-029-160,"296 LOCKHART WAY, WEST COVINA CA 91790-2234",Condominium,664315,2023,3,3,1497,15750,CURRENT,34.07436249,-117.92683053
8457-029-161,"298 LOCKHART WAY, WEST COVINA CA 91790-0000",Condominium,734354,2023,3,3,1791,15750,CURRENT,34.07436249,-117.92683053
8457-029-162,",",Condominium,639845,2023,2,3,1216,38623,CURRENT,34.07451774,-117.92729842
8457-029-163,",",Condominium,646920,2023,2,3,1216,38623,CURRENT,34.07451774,-117.92729842
8457-029-164,",",Condominium,682294,2023,3,3,1497,38623,CURRENT,34.07451774,-117.92729842
